mn_tbl,spc_tbl,spc_ltx_tbl,cat_tbl,mt_tbl,freq_tbl,freq_rs_tbl,EU_K_tbl,aij_tbl,qn_tbl,peak_tbl,peak_val,intint_tbl,intint_val,nupper_deg_tbl,in_aces_tbl
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,251.5087085,251.49864118702578,47.48859690973793,-3.1707800968960886,"$6_{1,5} – 5_{2,4}$",$0.010475947949559574 \pm 0.07131196049188847$,0.010475947949559574,$-0.21778163958096894 \pm 0.1607454685354928$,-0.21778163958096894,$-3051891334.3337946 1 / cm2 \pm 2252612770.2996945 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,251.527311,251.51724294241063,47.488626422804145,-3.170669838656871,"$6_{2,5} – 5_{1,4}$",$0.07614652472249629 \pm 0.07131196049188847$,0.07614652472249629,$-0.0804116973784584 \pm 0.16073358009480035$,-0.0804116973784584,$-375577668.1439578 1 / cm2 \pm 750735840.3381653 1 / cm2$,False
sulfur monoxide,SO,$\mathrm{SO}$,CDMS,48501,251.82577,251.79216998595294,50.661353197185115,-3.715600109735558,$6_5 – 5_4$,$0.07495137918517582 \pm 0.07131196049188847$,0.07495137918517582,$-0.011784290365849867 \pm 0.16054308178379578$,-0.011784290365849867,$-685987504.3353658 1 / cm2 \pm 9345539238.436115 1 / cm2$,False
sulfur monoxide,SO,$\mathrm{SO}$,CDMS,48501,251.82577,251.8156899957859,50.661353197185115,-3.715600109735558,$6_5 – 5_4$,$0.17129203421780323 \pm 0.07131196049188847$,0.17129203421780323,$0.1370030363858967 \pm 0.1605430817850216$,0.1370030363858967,$7975225329.569576 1 / cm2 \pm 9345539238.507473 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,252.3951748,252.36149881275418,18.03650234878326,-4.506776175052289,"$3_{2,1} – 2_{1,2}$",$-0.0016086504852644626 \pm 0.06339462068661832$,-0.0016086504852644626,$-0.0009800231074075024 \pm 0.14239697351855715$,-0.0009800231074075024,$-556777338.8253282 1 / cm2 \pm 80899529177.60768 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,252.3951748,252.3842301041451,18.03650234878326,-4.506776175052289,"$3_{2,1} – 2_{1,2}$",$-0.09372280020072137 \pm 0.06339462068661832$,-0.09372280020072137,$-0.01584571473503987 \pm 0.14706696186244$,-0.01584571473503987,$-9002374347.375772 1 / cm2 \pm 83552674458.36607 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,254.685137,254.65115547308648,30.619016074443316,-3.8147834704835937,"$4_{0,4} – 3_{0,3}$",$0.2544043289822721 \pm 0.06574148268658914$,0.2544043289822721,$0.9416760074954225 \pm 0.1511400824236029$,0.9416760074954225,$28703404933.81882 1 / cm2 \pm 4606929509.730038 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,254.685137,254.67494254192596,30.619016074443316,-3.8147834704835937,"$4_{0,4} – 3_{0,3}$",$0.26942949409019523 \pm 0.06574148268658914$,0.26942949409019523,$0.7231597376243383 \pm 0.14634075554374626$,0.7231597376243383,$22042769079.434628 1 / cm2 \pm 4460640317.1141205 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,254.9876522,254.9536303098029,41.05963115705745,-3.327692327813089,"$5_{3,3} – 4_{2,2}$",$0.06895219192866071 \pm 0.06574148268658914$,0.06895219192866071,$0.34364985706474344 \pm 0.15096077110523268$,0.34364985706474344,$8395742589.481061 1 / cm2 \pm 3688137065.2522097 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,254.9876522,254.97744563294088,41.05963115705745,-3.327692327813089,"$5_{3,3} – 4_{2,2}$",$0.05510509953971864 \pm 0.06574148268658914$,0.05510509953971864,$0.43128793190476267 \pm 0.15096077110468567$,0.43128793190476267,$10536836794.143732 1 / cm2 \pm 3688137065.238846 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,255.3744558,255.34080821903217,134.82860838481878,-4.314872028146369,$21 – 20$,$0.009325425887062231 \pm 0.06574148268658914$,0.009325425887062231,$-0.21443400036032106 \pm 0.15073211797085426$,-0.21443400036032106,$-13051400976.902525 1 / cm2 \pm 9174222877.107773 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,255.3744558,255.34080821903217,134.82860838481878,-4.314872028146369,$21 – 20$,$0.04830678545083079 \pm 0.07473647906302994$,0.04830678545083079,$0.14602663447010783 \pm 0.17135585574745368$,0.14602663447010783,$8887826354.843367 1 / cm2 \pm 10429474707.100206 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,255.3744558,255.36338191259287,134.82860838481878,-4.314872028146369,$21 – 20$,$0.0017298481606490023 \pm 0.06574148268658914$,0.0017298481606490023,$0.17948646372989432 \pm 0.14594574565925153$,0.17948646372989432,$10924339443.040062 1 / cm2 \pm 8882903104.317535 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,255.3744558,255.36338191259287,134.82860838481878,-4.314872028146369,$21 – 20$,$-0.08929502686340467 \pm 0.07473647906302994$,-0.08929502686340467,$-0.2427505873427493 \pm 0.16591459389585078$,-0.2427505873427493,$-14774873608.9665 1 / cm2 \pm 10098295462.548218 1 / cm2$,False
thioformyl cation,HCS+,$\mathrm{HCS^+}$,CDMS,45506,256.0271,256.01599781176554,43.007119607340144,-3.4613931449073645,$6 – 5$,$-0.0004415891797298465 \pm 0.07473647906302994$,-0.0004415891797298465,$0.08991717570622106 \pm 0.1709190488434879$,0.08991717570622106,$2549584017.719123 1 / cm2 \pm 4846376366.166952 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,256.3317388,256.32062340161195,105.65025866471666,-4.236345918058719,$15_1 – 14_1$,$0.021775831275213486 \pm 0.07473647906302994$,0.021775831275213486,$0.26925468319158674 \pm 0.1707159191999378$,0.26925468319158674,$9557124983.686663 1 / cm2 \pm 6059517172.215112 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,256.3366289,256.32551328956094,98.42481199598967,-4.2343982331903245,$15_0 – 14_0$,$0.09298080984539654 \pm 0.07473647906302994$,0.09298080984539654,$-0.12178329028877079 \pm 0.1707126624755412$,-0.12178329028877079,$-4303487922.334046 1 / cm2 \pm 6032517921.062612 1 / cm2$,False
hydrogen cyanide,HC15N,$\mathrm{HC^{15}N}$,CDMS,28506,258.1569964,258.1466629714092,24.77946497107466,-3.1164129235870734,$3 – 2$,$0.0886932047544868 \pm 0.0706389489615412$,0.0886932047544868,$0.29042515021162846 \pm 0.16021534144515742$,0.29042515021162846,$7026222675.800081 1 / cm2 \pm 3876071560.099842 1 / cm2$,False
sulfur monoxide,SO,$\mathrm{SO}$,CDMS,48501,258.2558259,258.2213679516416,56.49830348370055,-3.673775443928736,$6_6 – 5_5$,$0.12687862467075725 \pm 0.0706389489615412$,0.12687862467075725,$0.13443707485607131 \pm 0.16015403013697815$,0.13443707485607131,$6324939924.865014 1 / cm2 \pm 7534860606.167533 1 / cm2$,False
sulfur monoxide,SO,$\mathrm{SO}$,CDMS,48501,258.2558259,258.24548851549247,56.49830348370055,-3.673775443928736,$6_6 – 5_5$,$-0.0861502164633206 \pm 0.0706389489615412$,-0.0861502164633206,$-0.04751400737886356 \pm 0.16015403013756602$,-0.04751400737886356,$-2235419378.0446796 1 / cm2 \pm 7534860606.195191 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,259.98653,259.95184113134275,27.852155245717228,-4.262933539018398,"$2_{1,1} – 1_{0,1}$",$-0.06728454513070299 \pm 0.09474323596482834$,-0.06728454513070299,$-0.5261520963975217 \pm 0.21337380357483604$,-0.5261520963975217,$-253268710478.25507 1 / cm2 \pm 102709669791.77426 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,259.98653,259.97438889597,27.852155245717228,-4.262933539018398,"$2_{1,1} – 1_{0,1}$",$-0.027868609462586527 \pm 0.09474323596482834$,-0.027868609462586527,$-0.20445177956753074 \pm 0.21337380357798974$,-0.20445177956753074,$-98414961986.44983 1 / cm2 \pm 102709669793.29231 1 / cm2$,False
formyl cation,H13CO+,$\mathrm{H^{13}CO^+}$,CDMS,30504,260.255339,260.2449215795991,24.980883914385927,-2.873778976954245,$3 – 2$,$0.0010265461468231653 \pm 0.09474323596482834$,0.0010265461468231653,$0.24444097310191223 \pm 0.21315341694106912$,0.24444097310191223,$3437630866.485699 1 / cm2 \pm 2997626609.300152 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,261.8318114,261.7968763234945,18.99382465042038,-4.372478951824172,"$3_{3,1} – 2_{0,2}$",$-0.09767148468689182 \pm 0.07577189520077089$,-0.09767148468689182,$-0.37337969261157467 \pm 0.1694452823228445$,-0.37337969261157467,$-167564274426.17282 1 / cm2 \pm 76043170930.83727 1 / cm2$,False
sulfur monoxide,SO,$\mathrm{SO}$,CDMS,48501,261.843721,261.80878433444855,47.55138356345927,-3.6417094628474715,$6_7 – 5_6$,$0.12367191738202137 \pm 0.07577189520077089$,0.12367191738202137,$1.05415139603922 \pm 0.1694375753347628$,1.05415139603922,$41040299756.61621 1 / cm2 \pm 6596556156.829478 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,261.8318114,261.82133087704835,18.99382465042038,-4.372478951824172,"$3_{3,1} – 2_{0,2}$",$-0.025518219088898498 \pm 0.07577189520077089$,-0.025518219088898498,$-0.6205970681624415 \pm 0.17466019919431167$,-0.6205970681624415,$-278509783727.92737 1 / cm2 \pm 78383506463.41068 1 / cm2$,False
sulfur monoxide,SO,$\mathrm{SO}$,CDMS,48501,261.843721,261.83324000033457,47.55138356345927,-3.6417094628474715,$6_7 – 5_6$,$0.07768500432251228 \pm 0.07577189520077089$,0.07768500432251228,$0.16454714831373146 \pm 0.1694375753347628$,0.16454714831373146,$6406161692.016272 1 / cm2 \pm 6596556156.829478 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,263.113343,263.10105587701304,56.33892920447681,-4.129132683228875,"$5_{2,3} – 4_{1,3}$",$-0.12280813113755268 \pm 0.08438910553492748$,-0.12280813113755268,$-0.2551522863445316 \pm 0.19357609409107793$,-0.2551522863445316,$-42017500281.07043 1 / cm2 \pm 31877369019.134018 1 / cm2$,False
isocyanic acid,HNCO,$\mathrm{HNCO}$,CDMS,43511,263.748625,263.71343417141685,82.2809262295775,-3.5919981320481087,"$12_{0,12} – 11_{0,11}$",$0.09873060669644444 \pm 0.08438910553492748$,0.09873060669644444,$0.5531904530452607 \pm 0.19310983418813024$,0.5531904530452607,$11692791681.96244 1 / cm2 \pm 4081764337.164677 1 / cm2$,False
isocyanic acid,HNCO,$\mathrm{HNCO}$,CDMS,43511,263.748625,263.7380677514251,82.2809262295775,-3.5919981320481087,"$12_{0,12} – 11_{0,11}$",$-0.10036275999245658 \pm 0.08438910553492748$,-0.10036275999245658,$-0.34520248148224925 \pm 0.18734405734274928$,-0.34520248148224925,$-7296548018.586632 1 / cm2 \pm 3959893059.078455 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,265.75948100000005,265.724021871672,32.22051912558374,-3.138567165313342,"$4_{4,1} – 3_{3,0}$",$0.22173539969389683 \pm 0.09217662903974373$,0.22173539969389683,$0.9313690149686115 \pm 0.2093342427232078$,0.9313690149686115,$6514899564.108181 1 / cm2 \pm 1464287027.7537677 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,265.75948100000005,265.74884326150163,32.22051912558374,-3.138567165313342,"$4_{4,1} – 3_{3,0}$",$0.030570252131224523 \pm 0.09217662903974373$,0.030570252131224523,$0.5784887680816138 \pm 0.20308404559827403$,0.5784887680816138,$4046512351.651936 1 / cm2 \pm 1420567078.012694 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,266.270024,266.2344967521464,39.84377752599707,-3.7845151673847113,"$4_{1,3} – 3_{1,2}$",$0.10247511415647187 \pm 0.09217662903974373$,0.10247511415647187,$0.2688129471043033 \pm 0.20269465464816702$,0.2688129471043033,$8353166622.582793 1 / cm2 \pm 6298588821.787856 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,266.270024,266.2344967521464,39.84377752599707,-3.7845151673847113,"$4_{1,3} – 3_{1,2}$",$-0.05394844951691723 \pm 0.10058313678211284$,-0.05394844951691723,$-0.003918470434790586 \pm 0.2211804053355991$,-0.003918470434790586,$-121763615.92721148 1 / cm2 \pm 6873020065.8890915 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,266.270024,266.2593658256439,39.84377752599707,-3.7845151673847113,"$4_{1,3} – 3_{1,2}$",$0.0430694832376546 \pm 0.09217662903974373$,0.0430694832376546,$-0.033508534052513445 \pm 0.20269465464970088$,-0.033508534052513445,$-1041253299.8662751 1 / cm2 \pm 6298588821.835519 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,266.270024,266.2593658256439,39.84377752599707,-3.7845151673847113,"$4_{1,3} – 3_{1,2}$",$-0.002054805912133055 \pm 0.10058313678211284$,-0.002054805912133055,$-0.1623378113538431 \pm 0.2211804053339255$,-0.1623378113538431,$-5044529298.12902 1 / cm2 \pm 6873020065.837087 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,267.530219,267.49496980220164,147.66792608385134,-4.253858181497697,$22 – 21$,$-0.10510214198641586 \pm 0.10058313678211284$,-0.10510214198641586,$-0.12989672139261416 \pm 0.22691361325219148$,-0.12989672139261416,$-7204345821.607076 1 / cm2 \pm 12585107029.4384 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,267.530219,267.51861799819295,147.66792608385134,-4.253858181497697,$22 – 21$,$-0.42115343150777473 \pm 0.10058313678211284$,-0.42115343150777473,$-1.6570689016835605 \pm 0.22013854007867367$,-1.6570689016835605,$-91904532231.23288 1 / cm2 \pm 12209347198.201498 1 / cm2$,False
thioformaldehyde,H2CS,$\mathrm{H_2CS}$,CDMS,46509,270.5219313,270.4862879207181,71.60265973693129,-3.5371121519185094,"$8_{1,8} – 7_{1,7}$",$0.16262692955143407 \pm 0.0962558945398241$,0.16262692955143407,$0.5818227993082518 \pm 0.2147499570385194$,0.5818227993082518,$5589110217.453261 1 / cm2 \pm 2062932529.4723196 1 / cm2$,False
thioformaldehyde,H2CS,$\mathrm{H_2CS}$,CDMS,46509,270.5219313,270.5102005675781,71.60265973693129,-3.5371121519185094,"$8_{1,8} – 7_{1,7}$",$-0.0039729058810972495 \pm 0.0962558945398241$,-0.0039729058810972495,$-0.9200481245315062 \pm 0.2147499570369652$,-0.9200481245315062,$-8838172686.7382 1 / cm2 \pm 2062932529.45739 1 / cm2$,False
thioformaldehyde,H2CS,$\mathrm{H_2CS}$,CDMS,46509,274.521931,274.4857605894872,59.31511044306235,-3.5112452405720624,"$8_{0,8} – 7_{0,7}$",$0.18230227028100526 \pm 0.1132924758041427$,0.18230227028100526,$1.4680902098102424 \pm 0.24907621784865625$,1.4680902098102424,$41049526882.39167 1 / cm2 \pm 6964463649.454089 1 / cm2$,False
thioformaldehyde,H2CS,$\mathrm{H_2CS}$,CDMS,46509,274.521931,274.5100268142616,59.31511044306235,-3.5112452405720624,"$8_{0,8} – 7_{0,7}$",$0.1390624466821216 \pm 0.1132924758041427$,0.1390624466821216,$-0.38469283974788376 \pm 0.24907621784774173$,-0.38469283974788376,$-10756463711.269806 1 / cm2 \pm 6964463649.428517 1 / cm2$,False
